# EEG Data - Muse 2
# Channels: TP9,AF7,AF8,TP10
# SamplingRate: 256
# StartTime: 2026-03-09T19:30:57.003Z
# Format: uncorrected_time,corrected_time,TP9,AF7,AF8,TP10
8.0247,8.0247,569.34,-906.74,600.10,569.82
8.0247,8.0247,-907.71,898.93,-917.97,-906.74
8.0247,8.0247,897.95,989.75,804.20,898.93
8.0247,8.0247,988.77,973.63,959.47,989.75
8.0247,8.0247,973.14,973.63,978.03,973.63
8.0247,8.0247,989.26,990.23,-978.52,990.23
8.0247,8.0247,915.04,916.02,666.02,916.02
8.0247,8.0247,-972.66,-972.17,817.38,-972.17
8.0697,8.0697,863.28,864.26,916.50,864.26
8.0697,8.0697,-596.68,-596.19,-612.30,-596.68
8.0697,8.0697,-1000.00,-1000.00,-1000.00,-1000.00
8.0697,8.0697,-925.78,-925.78,-925.78,-925.78
8.0697,8.0697,-1000.00,-1000.00,-1000.00,-1000.00
8.0697,8.0697,-1000.00,-1000.00,-1000.00,-1000.00
8.0697,8.0697,-1000.00,-1000.00,-984.86,-1000.00
8.0697,8.0697,-1000.00,-1000.00,-1000.00,-1000.00
8.0697,8.0697,-1000.00,-1000.00,-936.52,-1000.00
8.0697,8.0697,-942.38,-925.78,-730.47,-942.38
8.0697,8.0697,-1000.00,-1000.00,-1000.00,-1000.00
8.0698,8.0698,-891.11,-596.68,-777.34,-891.11
8.1142,8.1142,568.85,864.26,719.24,569.34
8.1142,8.1142,-907.71,-972.17,-937.01,-906.74
8.1142,8.1142,897.95,916.02,911.62,898.44
8.1142,8.1142,988.77,990.23,964.36,989.75
8.1142,8.1142,973.14,973.63,944.82,973.63
8.1143,8.1143,973.14,973.63,972.66,973.63
8.1143,8.1143,982.42,987.79,-999.51,980.96
8.1143,8.1143,937.50,924.32,882.32,944.82
8.1143,8.1143,972.66,-994.63,894.04,959.96
8.1143,8.1143,-989.75,930.18,-998.05,-960.94
8.1143,8.1143,-318.36,-489.75,-354.00,-235.35
8.1143,8.1143,-1000.00,-1000.00,-1000.00,-1000.00
8.1566,8.1566,-931.15,-925.78,-933.11,-936.52
8.1566,8.1566,-1000.00,-1000.00,-1000.00,-1000.00
8.1566,8.1566,-1000.00,-1000.00,-994.14,-1000.00
8.1566,8.1566,-986.33,-935.06,-966.31,-986.33
8.1566,8.1566,-963.38,-1000.00,-1000.00,-963.38
8.1566,8.1566,-1000.00,-384.28,-1000.00,-1000.00
8.1566,8.1566,-10.74,955.08,272.46,-10.25
8.1566,8.1566,-929.69,991.21,-887.21,-928.71
8.1566,8.1566,934.57,932.13,891.11,935.06
8.1566,8.1566,959.47,984.86,960.94,960.45
8.1566,8.1566,976.56,973.63,965.33,977.54
8.1566,8.1566,979.49,984.86,-989.26,977.54
8.2019,8.2019,945.80,934.08,860.35,958.98
8.2019,8.2019,956.54,982.91,805.66,937.01
8.2019,8.2019,-955.57,987.79,-951.17,-926.76
8.2019,8.2019,-218.26,-371.58,-211.43,-21.00
8.2020,8.2020,-1000.00,-1000.00,-1000.00,-1000.00
8.2020,8.2020,-937.50,-929.20,-943.36,-961.43
8.2020,8.2020,-1000.00,-1000.00,-996.58,-987.30
8.2020,8.2020,-1000.00,-1000.00,-982.42,-1000.00
8.2020,8.2020,-1000.00,-1000.00,-991.70,-1000.00
8.2020,8.2020,-1000.00,-1000.00,-1000.00,-1000.00
8.2020,8.2020,-1000.00,-1000.00,-1000.00,-1000.00
8.2020,8.2020,-991.21,-942.38,-763.18,-998.05
8.2495,8.2495,-956.05,-1000.00,-910.64,-946.29
8.2495,8.2495,-1000.00,-891.11,-986.33,-1000.00
8.2495,8.2495,-99.12,569.82,478.52,-209.96
8.2495,8.2495,-954.10,-906.74,-901.86,-983.89
8.2495,8.2495,947.27,898.93,903.81,963.38
8.2495,8.2495,953.13,989.75,975.59,945.80
8.2495,8.2495,978.03,973.63,960.94,980.96
8.2495,8.2495,972.66,973.63,948.24,973.63
8.2495,8.2495,973.14,973.63,-988.28,973.63
8.2495,8.2495,990.72,989.26,945.80,991.21
8.2495,8.2495,902.83,898.93,433.59,904.30
8.2495,8.2495,-934.08,-906.74,944.34,-937.01
8.2947,8.2947,712.89,559.57,721.68,729.49
8.2947,8.2947,-771.48,-895.02,-850.10,-756.35
8.2947,8.2947,-1000.00,-1000.00,-1000.00,-1000.00
8.2947,8.2947,-932.62,-943.36,-939.45,-931.15
8.2947,8.2947,-1000.00,-1000.00,-1000.00,-1000.00
8.2947,8.2947,-1000.00,-1000.00,-986.82,-1000.00
8.2947,8.2947,-1000.00,-1000.00,-1000.00,-1000.00
8.2947,8.2947,-1000.00,-1000.00,-1000.00,-1000.00
8.2947,8.2947,-1000.00,-973.14,-992.19,-1000.00
8.2947,8.2947,-936.04,-984.38,-935.06,-939.45
8.2947,8.2947,-1000.00,-1000.00,-1000.00,-1000.00
8.2947,8.2947,-819.82,191.41,-278.81,-858.40
8.3546,8.3546,660.64,-887.21,974.61,612.30
8.3546,8.3546,-922.85,910.64,981.45,-914.06
8.3546,8.3546,900.88,974.61,938.96,899.90
8.3547,8.3547,990.23,973.63,914.06,990.23
8.3547,8.3547,972.66,973.63,947.75,973.63
8.3547,8.3547,973.14,973.63,976.56,973.63
8.3547,8.3547,989.26,990.23,-984.86,989.75
8.3547,8.3547,915.04,916.02,779.79,915.53
8.3547,8.3547,-973.14,-972.17,886.23,-972.17
8.3547,8.3547,863.28,864.26,894.04,864.26
8.3547,8.3547,-596.68,-596.19,-604.00,-596.68
8.3547,8.3547,-1000.00,-1000.00,-1000.00,-1000.00
8.3996,8.3996,-925.78,-925.78,-925.78,-925.78
8.3996,8.3996,-1000.00,-1000.00,-1000.00,-1000.00
8.3996,8.3996,-1000.00,-944.82,-1000.00,-1000.00
8.3996,8.3996,-949.71,-1000.00,-942.38,-948.73
8.3996,8.3996,-1000.00,-910.64,-1000.00,-1000.00
8.3996,8.3996,-947.27,539.06,-893.07,-941.41
8.3996,8.3996,480.96,-902.83,571.29,490.72
8.3996,8.3996,-896.48,898.93,-903.32,-897.46
8.3996,8.3996,897.95,988.77,838.87,898.44
8.3996,8.3996,986.33,973.63,958.98,987.79
8.3996,8.3996,973.14,973.63,978.03,973.63
8.3996,8.3996,989.26,990.23,-994.63,990.23
8.4418,8.4418,915.04,916.02,835.45,915.53
8.4418,8.4418,-973.14,-972.17,935.06,-972.17
8.4418,8.4418,863.28,864.26,882.81,864.26
8.4419,8.4419,-596.68,-596.68,-599.61,-596.68
8.4419,8.4419,-1000.00,-1000.00,-1000.00,-1000.00
8.4419,8.4419,-925.78,-925.78,-926.76,-925.78
8.4419,8.4419,-1000.00,-1000.00,-1000.00,-1000.00
8.4419,8.4419,-1000.00,-1000.00,-998.05,-1000.00
8.4419,8.4419,-1000.00,-1000.00,-985.35,-1000.00
8.4419,8.4419,-1000.00,-1000.00,-1000.00,-1000.00
8.4419,8.4419,-1000.00,-1000.00,-969.73,-1000.00
8.4419,8.4419,-1000.00,-936.52,-706.54,-1000.00
8.4867,8.4867,-949.71,-1000.00,-1000.00,-952.15
8.4867,8.4867,-1000.00,-827.15,-907.71,-1000.00
8.4867,8.4867,-947.27,652.83,595.70,-964.36
8.4867,8.4867,480.47,-920.41,-911.62,449.22
8.4867,8.4867,-896.48,900.88,898.93,-893.55
8.4867,8.4867,897.95,991.21,989.75,898.93
8.4867,8.4867,986.33,973.63,977.54,985.84
8.4867,8.4867,973.14,973.63,961.43,973.63
8.4867,8.4867,973.14,975.59,-997.07,973.63
8.4867,8.4867,990.23,970.70,907.23,991.21
8.4867,8.4867,899.90,920.41,764.16,904.79
8.4867,8.4867,-919.43,-910.64,-915.53,-936.52
8.5346,8.5346,639.16,174.32,433.59,729.49
8.5346,8.5346,-837.40,-1000.00,-917.97,-756.35
8.5346,8.5346,-1000.00,-989.26,-1000.00,-1000.00
8.5346,8.5346,-937.50,-977.05,-947.75,-931.15
8.5346,8.5346,-1000.00,-993.16,-963.87,-1000.00
8.5346,8.5346,-1000.00,-963.87,-968.75,-1000.00
8.5346,8.5346,-934.08,-1000.00,-978.03,-935.06
8.5346,8.5346,-1000.00,-4.88,-1000.00,-1000.00
8.5346,8.5346,-406.25,-927.73,32.23,-388.67
8.5346,8.5346,946.78,934.57,-928.71,953.61
8.5346,8.5346,993.65,960.94,932.62,991.70
8.5346,8.5346,929.69,977.54,969.73,931.64
8.5797,8.5797,984.86,973.63,952.64,985.35
8.5797,8.5797,974.12,978.03,-974.61,974.61
8.5797,8.5797,975.59,957.03,858.40,981.45
8.5797,8.5797,912.60,940.43,602.05,906.74
8.5797,8.5797,-907.23,-931.15,-924.80,-903.32
8.5797,8.5797,281.74,-52.73,216.31,379.39
8.5797,8.5797,-1000.00,-1000.00,-1000.00,-974.12
8.5797,8.5797,-1000.00,-957.52,-993.65,-1000.00
8.5797,8.5797,-964.84,-989.75,-969.73,-957.52
8.5797,8.5797,-1000.00,-1000.00,-980.96,-1000.00
8.5797,8.5797,-1000.00,-1000.00,-991.21,-1000.00
8.5797,8.5797,-1000.00,-1000.00,-997.56,-1000.00
8.6245,8.6245,-1000.00,-1000.00,-1000.00,-1000.00
8.6246,8.6246,-1000.00,-949.71,-847.17,-1000.00
8.6246,8.6246,-1000.00,-1000.00,-874.02,-1000.00
8.6246,8.6246,-925.78,-947.27,-1000.00,-926.27
8.6246,8.6246,-1000.00,481.45,251.46,-1000.00
8.6246,8.6246,-596.68,-896.00,-899.41,-618.16
8.6246,8.6246,863.77,898.44,913.09,847.66
8.6246,8.6246,-973.14,987.30,972.66,-967.29
8.6246,8.6246,915.04,973.63,966.80,914.06
8.6246,8.6246,989.26,973.63,961.91,990.23
8.6246,8.6246,973.14,973.63,984.38,973.63
8.6246,8.6246,989.26,991.21,998.05,990.23
8.6690,8.6690,915.04,905.76,629.88,915.53
8.6690,8.6690,-973.14,-940.92,899.90,-972.17
8.6690,8.6690,863.28,747.56,880.86,864.26
8.6691,8.6691,-596.68,-737.30,-659.18,-596.19
8.6691,8.6691,-1000.00,-1000.00,-1000.00,-1000.00
8.6691,8.6691,-925.78,-930.18,-932.13,-925.78
8.6691,8.6691,-1000.00,-1000.00,-998.05,-1000.00
8.6691,8.6691,-1000.00,-927.25,-994.14,-1000.00
8.6691,8.6691,-942.38,-1000.00,-941.89,-942.38
8.6691,8.6691,-1000.00,-674.32,-1000.00,-1000.00
8.6691,8.6691,-891.11,804.69,-840.33,-891.11
8.6691,8.6691,569.34,-955.08,644.04,569.82
8.7120,8.7120,-907.71,910.16,-930.18,-906.74
8.7120,8.7120,897.95,991.21,824.22,898.93
8.7120,8.7120,988.77,973.63,965.33,989.75
8.7120,8.7120,973.14,973.63,984.86,973.63
8.7120,8.7120,989.26,991.21,-995.12,989.75
8.7120,8.7120,915.04,909.18,640.63,916.02
8.7120,8.7120,-973.14,-952.64,867.68,-972.17
8.7120,8.7120,863.28,794.43,897.95,864.26
8.7120,8.7120,-596.68,-686.04,-640.14,-596.68
8.7120,8.7120,-1000.00,-1000.00,-1000.00,-1000.00
8.7120,8.7120,-925.78,-927.73,-926.76,-925.78
8.7120,8.7120,-1000.00,-1000.00,-1000.00,-1000.00
8.7717,8.7717,-1000.00,-1000.00,-1000.00,-1000.00
8.7717,8.7717,-1000.00,-1000.00,-990.72,-1000.00
8.7717,8.7717,-1000.00,-1000.00,-1000.00,-1000.00
8.7717,8.7717,-1000.00,-1000.00,-951.66,-1000.00
8.7717,8.7717,-1000.00,-928.71,-808.11,-1000.00
8.7717,8.7717,-942.38,-1000.00,-1000.00,-942.38
8.7717,8.7717,-1000.00,-522.46,-721.68,-1000.00
8.7717,8.7717,-891.11,896.48,759.77,-891.11
8.7717,8.7717,569.34,-984.86,-945.31,569.82
8.7717,8.7717,-907.71,921.39,909.67,-906.74
8.7717,8.7717,897.95,988.28,981.45,898.93
8.7717,8.7717,988.77,973.63,964.36,989.75
8.8165,8.8165,973.14,973.63,975.10,973.63
8.8165,8.8165,977.05,983.89,981.45,975.59
8.8165,8.8165,958.50,936.04,945.31,971.19
8.8165,8.8165,935.55,978.52,941.89,919.92
8.8165,8.8165,-926.76,999.51,-956.05,-909.67
8.8165,8.8165,-16.60,-344.73,-107.42,183.11
8.8165,8.8165,-1000.00,-1000.00,-1000.00,-1000.00
8.8166,8.8166,-962.40,-930.18,-963.87,-990.23
8.8166,8.8166,-987.30,-1000.00,-973.63,-972.66
8.8166,8.8166,-1000.00,-957.03,-975.59,-1000.00
8.8166,8.8166,-973.14,-1000.00,-957.52,-973.14
8.8166,8.8166,-984.38,-994.14,-1000.00,-983.89
8.8646,8.8646,-1000.00,391.60,-981.45,-1000.00
8.8646,8.8646,190.92,-889.16,400.39,191.41
8.8647,8.8647,-888.18,900.39,-884.28,-887.21
8.8647,8.8647,910.16,984.38,870.12,910.64
8.8647,8.8647,973.63,973.63,949.22,974.12
8.8647,8.8647,973.14,973.63,974.61,974.12
8.8647,8.8647,982.42,988.28,999.51,982.42
8.8647,8.8647,937.50,922.85,886.23,940.43
8.8647,8.8647,972.66,-990.72,906.25,969.24
8.8647,8.8647,-989.75,920.41,994.63,-979.49
8.8647,8.8647,-318.36,-507.81,-371.09,-289.55
8.8647,8.8647,-1000.00,-1000.00,-1000.00,-1000.00
8.9095,8.9095,-931.15,-925.29,-932.13,-933.11
8.9095,8.9095,-1000.00,-1000.00,-1000.00,-1000.00
8.9095,8.9095,-1000.00,-1000.00,-987.79,-1000.00
8.9095,8.9095,-1000.00,-1000.00,-987.79,-1000.00
8.9095,8.9095,-1000.00,-1000.00,-1000.00,-1000.00
8.9095,8.9095,-1000.00,-1000.00,-1000.00,-1000.00
8.9095,8.9095,-1000.00,-942.38,-659.67,-1000.00
8.9095,8.9095,-986.33,-1000.00,-916.02,-986.33
8.9095,8.9095,-963.38,-891.11,-970.21,-963.38
8.9095,8.9095,-1000.00,569.82,540.53,-1000.00
8.9095,8.9095,-10.74,-906.74,-907.71,-10.25
8.9095,8.9095,-929.69,898.93,900.88,-928.71
8.9542,8.9542,934.57,989.75,983.40,935.06
8.9542,8.9542,959.47,973.63,970.21,960.45
8.9542,8.9542,976.56,973.63,956.54,977.05
8.9542,8.9542,973.14,973.63,-996.58,973.63
8.9542,8.9542,989.26,991.21,942.38,990.23
8.9542,8.9542,915.04,900.88,639.16,916.02
8.9542,8.9542,-973.14,-919.92,998.05,-972.17
8.9542,8.9542,863.28,650.39,789.06,863.77
8.9542,8.9542,-596.68,-829.10,-718.26,-596.68
8.9542,8.9542,-1000.00,-1000.00,-1000.00,-1000.00
8.9542,8.9542,-925.78,-936.52,-934.08,-925.78
8.9542,8.9542,-1000.00,-1000.00,-992.68,-1000.00
8.9990,8.9990,-1000.00,-926.76,-997.56,-1000.00
8.9990,8.9990,-931.15,-1000.00,-935.55,-931.15
8.9990,8.9990,-1000.00,-652.34,-1000.00,-1000.00
8.9990,8.9990,-756.84,821.29,-578.13,-756.35
8.9990,8.9990,729.00,-959.96,861.33,729.49
8.9990,8.9990,-937.50,911.62,-995.12,-936.52
8.9990,8.9990,903.81,990.72,883.30,904.30
8.9990,8.9990,990.72,973.63,961.43,991.21
8.9990,8.9990,973.14,973.63,-984.38,973.63
8.9990,8.9990,990.23,987.30,942.87,991.70
8.9990,8.9990,899.90,901.37,362.79,904.30
8.9990,8.9990,-921.39,-905.76,920.90,-936.52
9.0416,9.0416,652.34,511.23,711.91,729.49
9.0416,9.0416,-827.64,-916.50,-872.07,-756.84
9.0416,9.0416,-1000.00,-1000.00,-1000.00,-1000.00
9.0416,9.0416,-936.52,-947.27,-940.43,-931.15
9.0416,9.0416,-1000.00,-1000.00,-1000.00,-1000.00
9.0416,9.0416,-1000.00,-1000.00,-989.75,-1000.00
9.0416,9.0416,-1000.00,-1000.00,-1000.00,-1000.00
9.0416,9.0416,-1000.00,-1000.00,-1000.00,-1000.00
9.0416,9.0416,-1000.00,-977.54,-992.19,-1000.00
9.0416,9.0416,-1000.00,-977.05,-930.18,-1000.00
9.0416,9.0416,-941.89,-1000.00,-1000.00,-941.41
9.0416,9.0416,-1000.00,121.58,-318.85,-1000.00
9.0895,9.0895,-881.84,-901.86,962.40,-876.95
9.0895,9.0895,581.05,918.95,985.35,587.89
9.0895,9.0895,-909.67,969.73,936.52,-910.16
9.0895,9.0895,898.44,975.10,951.17,898.93
9.0895,9.0895,989.26,973.63,961.43,989.75
9.0895,9.0895,973.14,973.63,971.68,973.63
9.0895,9.0895,986.33,990.23,-988.28,984.86
9.0895,9.0895,925.78,916.02,809.57,934.08
9.0895,9.0895,999.51,-972.17,888.18,982.91
9.0895,9.0895,943.85,864.26,943.36,988.77
9.0895,9.0895,-461.91,-596.68,-508.79,-369.14
9.0895,9.0895,-1000.00,-1000.00,-1000.00,-1000.00
9.1498,9.1498,-926.27,-925.78,-926.27,-929.20
9.1498,9.1498,-1000.00,-1000.00,-1000.00,-1000.00
9.1498,9.1498,-1000.00,-942.38,-1000.00,-1000.00
9.1498,9.1498,-947.75,-1000.00,-942.38,-945.80
9.1498,9.1498,-1000.00,-891.11,-1000.00,-1000.00
9.1498,9.1498,-932.62,569.82,-893.07,-917.48
9.1498,9.1498,503.42,-906.74,571.29,527.83
9.1498,9.1498,-899.41,898.93,-903.81,-901.86
9.1498,9.1498,897.95,989.75,840.33,898.44
9.1498,9.1498,987.30,973.63,960.45,988.28
9.1498,9.1498,972.66,973.63,978.52,973.63
9.1498,9.1498,989.26,990.23,-993.65,990.23
9.1950,9.1950,915.04,915.53,833.98,915.53
9.1951,9.1951,-973.14,-972.17,933.59,-972.17
9.1951,9.1951,863.77,864.26,882.32,864.26
9.1951,9.1951,-596.68,-596.68,-600.59,-596.68
9.1951,9.1951,-1000.00,-1000.00,-1000.00,-1000.00
9.1951,9.1951,-925.78,-925.78,-926.76,-925.78
9.1951,9.1951,-1000.00,-1000.00,-1000.00,-1000.00
9.1951,9.1951,-1000.00,-1000.00,-1000.00,-1000.00
9.1951,9.1951,-1000.00,-1000.00,-982.42,-1000.00
9.1951,9.1951,-1000.00,-1000.00,-1000.00,-1000.00
9.1951,9.1951,-1000.00,-1000.00,-962.40,-1000.00
9.1951,9.1951,-1000.00,-936.52,-666.02,-1000.00
9.2400,9.2400,-957.03,-1000.00,-1000.00,-957.03
9.2400,9.2400,-1000.00,-827.15,-913.09,-1000.00
9.2400,9.2400,-996.09,652.83,597.17,-993.16
9.2401,9.2401,387.21,-920.41,-912.11,393.07
9.2401,9.2401,-889.65,900.88,899.41,-889.16
9.2401,9.2401,899.90,991.21,989.75,900.39
9.2401,9.2401,983.40,973.63,978.03,983.89
9.2401,9.2401,973.14,973.63,960.45,973.63
9.2401,9.2401,972.66,974.61,-994.63,973.63
9.2401,9.2401,989.75,980.47,905.76,989.75
9.2401,9.2401,914.06,908.20,751.46,915.53
9.2401,9.2401,-970.21,-903.32,-942.87,-972.17
9.2842,9.2842,853.52,365.23,653.81,864.26
9.2842,9.2842,-609.86,-979.00,-753.42,-596.19
9.2842,9.2842,-1000.00,-1000.00,-1000.00,-1000.00
9.2842,9.2842,-925.78,-958.50,-935.06,-925.78
9.2842,9.2842,-1000.00,-1000.00,-984.38,-1000.00
9.2842,9.2842,-1000.00,-925.78,-974.12,-1000.00
9.2842,9.2842,-934.08,-1000.00,-974.61,-934.08
9.2842,9.2842,-1000.00,-592.77,-1000.00,-1000.00
9.2842,9.2842,-406.25,865.72,29.79,-406.25
9.2842,9.2842,946.78,-972.66,-929.20,947.27
9.2842,9.2842,993.65,916.02,933.11,994.63
9.2842,9.2842,929.69,989.75,969.73,930.66
9.3267,9.3267,984.86,973.63,952.64,985.35
9.3267,9.3267,975.10,979.00,-978.03,974.12
9.3267,9.3267,970.21,953.61,861.33,980.96
9.3267,9.3267,919.43,945.80,617.19,906.74
9.3267,9.3267,-910.64,-938.48,-928.22,-903.32
9.3267,9.3267,182.62,-104.49,170.90,379.39
9.3267,9.3267,-1000.00,-1000.00,-1000.00,-974.12
9.3267,9.3267,-990.23,-951.66,-987.30,-1000.00
9.3267,9.3267,-972.66,-993.16,-973.14,-957.52
9.3267,9.3267,-1000.00,-1000.00,-979.49,-1000.00
9.3267,9.3267,-1000.00,-1000.00,-991.21,-1000.00
9.3267,9.3267,-1000.00,-1000.00,-998.05,-1000.00
9.3717,9.3717,-1000.00,-1000.00,-1000.00,-1000.00
9.3717,9.3717,-1000.00,-949.71,-860.35,-1000.00
9.3717,9.3717,-1000.00,-1000.00,-882.81,-1000.00
9.3717,9.3717,-927.73,-947.27,-1000.00,-927.25
9.3717,9.3717,-1000.00,481.45,241.70,-1000.00
9.3717,9.3717,-679.69,-895.51,-903.81,-665.04
9.3717,9.3717,799.80,898.93,915.53,811.52
9.3717,9.3717,-954.59,987.30,970.21,-957.03
9.3717,9.3717,908.69,973.63,952.15,910.64
9.3717,9.3717,990.23,973.63,959.47,990.72
9.3717,9.3717,973.14,973.63,985.35,973.63
9.3717,9.3717,989.26,989.75,998.05,990.23
9.4187,9.4187,915.04,915.53,641.60,915.53
9.4188,9.4188,-973.14,-971.68,897.95,-972.17
9.4188,9.4188,863.28,861.82,895.51,863.77
9.4188,9.4188,-596.68,-599.12,-637.70,-596.68
9.4188,9.4188,-1000.00,-1000.00,-1000.00,-1000.00
9.4188,9.4188,-925.78,-925.78,-929.69,-925.78
9.4188,9.4188,-1000.00,-1000.00,-1000.00,-1000.00
9.4188,9.4188,-1000.00,-942.38,-1000.00,-1000.00
9.4188,9.4188,-942.38,-1000.00,-940.92,-942.38
9.4188,9.4188,-1000.00,-887.70,-1000.00,-1000.00
9.4188,9.4188,-891.11,573.73,-847.17,-891.11
9.4188,9.4188,569.34,-907.71,638.67,569.82
9.4633,9.4633,-907.71,898.93,-930.66,-906.74
9.4633,9.4633,897.95,989.75,810.06,898.93
9.4634,9.4634,988.77,973.63,960.45,989.75
9.4634,9.4634,972.66,973.63,986.82,973.63
9.4634,9.4634,989.26,991.21,-994.14,990.23
9.4634,9.4634,915.04,909.67,590.82,915.53
9.4634,9.4634,-973.14,-953.13,838.87,-972.17
9.4634,9.4634,863.28,797.36,908.69,864.26
9.4634,9.4634,-596.68,-683.11,-642.09,-596.68
9.4634,9.4634,-1000.00,-1000.00,-1000.00,-1000.00
9.4634,9.4634,-925.78,-927.73,-926.27,-925.78
9.4634,9.4634,-1000.00,-1000.00,-1000.00,-1000.00
9.5245,9.5245,-1000.00,-1000.00,-1000.00,-1000.00
9.5245,9.5245,-1000.00,-1000.00,-989.75,-1000.00
9.5245,9.5245,-1000.00,-1000.00,-1000.00,-1000.00
9.5245,9.5245,-1000.00,-1000.00,-947.27,-1000.00
9.5245,9.5245,-1000.00,-929.20,-796.39,-1000.00
9.5245,9.5245,-942.38,-1000.00,-1000.00,-942.38
9.5245,9.5245,-1000.00,-508.79,-724.12,-1000.00
9.5245,9.5245,-891.11,902.83,743.16,-891.11
9.5245,9.5245,568.85,-987.30,-954.59,569.82
9.5245,9.5245,-907.71,922.85,912.60,-907.23
9.5245,9.5245,897.95,987.79,978.03,898.93
9.5245,9.5245,988.77,973.63,962.40,989.75
9.5689,9.5689,972.66,973.63,975.10,973.63
9.5689,9.5689,976.56,984.38,982.42,975.59
9.5689,9.5689,958.50,935.55,940.43,971.19
9.5689,9.5689,935.55,980.47,937.50,919.92
9.5689,9.5689,-926.76,995.12,-955.08,-909.67
9.5689,9.5689,-16.60,-355.47,-123.05,183.59
9.5689,9.5689,-1000.00,-1000.00,-1000.00,-1000.00
9.5689,9.5689,-962.40,-929.69,-959.96,-990.23
9.5689,9.5689,-987.30,-1000.00,-978.52,-972.66
9.5689,9.5689,-1000.00,-970.70,-981.93,-1000.00
9.5689,9.5689,-973.14,-988.77,-958.01,-973.14
9.5689,9.5689,-984.38,-1000.00,-1000.00,-983.89
9.6117,9.6117,-1000.00,220.70,-986.33,-1000.00
9.6117,9.6117,190.92,-886.72,389.65,190.92
9.6117,9.6117,-888.18,909.18,-883.30,-887.70
9.6117,9.6117,910.16,976.07,869.14,910.64
9.6117,9.6117,973.63,974.12,947.27,974.12
9.6117,9.6117,973.14,973.63,972.66,974.12
9.6117,9.6117,982.91,988.28,-994.63,983.40
9.6117,9.6117,936.52,922.85,869.14,937.99
9.6117,9.6117,975.10,-990.72,879.39,973.63
9.6117,9.6117,-995.12,920.90,994.14,-989.26
9.6117,9.6117,-330.57,-507.81,-379.88,-317.87
9.6117,9.6117,-1000.00,-1000.00,-1000.00,-1000.00
9.6567,9.6567,-930.66,-925.29,-931.15,-931.15
9.6567,9.6567,-1000.00,-1000.00,-1000.00,-1000.00
9.6567,9.6567,-1000.00,-1000.00,-989.26,-1000.00
9.6567,9.6567,-1000.00,-1000.00,-988.77,-1000.00
9.6567,9.6567,-1000.00,-1000.00,-1000.00,-1000.00
9.6567,9.6567,-1000.00,-1000.00,-1000.00,-1000.00
9.6567,9.6567,-1000.00,-942.38,-684.57,-1000.00
9.6567,9.6567,-986.33,-1000.00,-925.78,-986.33
9.6567,9.6567,-963.38,-891.11,-969.73,-963.38
9.6567,9.6567,-1000.00,569.82,531.25,-1000.00
9.6567,9.6567,-10.74,-906.74,-907.23,-10.25
9.6567,9.6567,-929.20,898.44,901.37,-928.71
9.7046,9.7046,934.57,989.75,982.91,935.55
9.7046,9.7046,959.96,973.63,969.73,960.45
9.7047,9.7047,976.56,973.63,956.54,977.05
9.7047,9.7047,973.14,973.63,-995.61,973.63
9.7047,9.7047,990.23,991.21,939.45,990.23
9.7047,9.7047,908.69,900.88,635.25,916.02
9.7047,9.7047,-954.59,-919.92,-996.58,-972.17
9.7047,9.7047,799.80,648.44,757.32,863.77
9.7047,9.7047,-679.69,-830.57,-744.14,-596.68
9.7047,9.7047,-1000.00,-1000.00,-1000.00,-1000.00
9.7047,9.7047,-927.73,-936.52,-936.04,-925.78
9.7047,9.7047,-1000.00,-1000.00,-995.12,-1000.00
9.7497,9.7497,-1000.00,-928.71,-999.02,-1000.00
9.7497,9.7497,-935.55,-1000.00,-935.06,-933.59
9.7497,9.7497,-1000.00,-703.61,-1000.00,-1000.00
9.7497,9.7497,-812.01,778.32,-598.14,-790.04
9.7497,9.7497,668.46,-948.24,847.66,693.36
9.7497,9.7497,-924.32,907.71,-987.79,-929.20
9.7497,9.7497,900.88,991.21,889.65,902.83
9.7497,9.7497,990.23,973.63,959.47,991.21
9.7497,9.7497,973.14,973.63,-986.82,973.63
9.7497,9.7497,990.23,988.77,938.96,991.21
9.7497,9.7497,900.39,899.41,352.05,904.30
9.7497,9.7497,-921.88,-906.25,918.46,-936.52
9.7921,9.7921,655.27,549.32,727.54,729.49
9.7921,9.7921,-824.71,-899.90,-862.30,-756.35
9.7921,9.7921,-1000.00,-1000.00,-1000.00,-1000.00
9.7921,9.7921,-936.04,-944.34,-938.48,-931.15
9.7921,9.7921,-1000.00,-1000.00,-1000.00,-1000.00
9.7921,9.7921,-1000.00,-1000.00,-993.65,-1000.00
9.7921,9.7921,-1000.00,-1000.00,-1000.00,-1000.00
9.7921,9.7921,-1000.00,-1000.00,-1000.00,-1000.00
9.7921,9.7921,-1000.00,-973.14,-988.77,-1000.00
9.7921,9.7921,-1000.00,-983.89,-946.29,-1000.00
9.7921,9.7921,-942.38,-1000.00,-1000.00,-941.89
9.7921,9.7921,-1000.00,191.41,-186.52,-1000.00
9.8374,9.8374,-891.11,-887.21,959.96,-885.25
9.8374,9.8374,569.34,910.64,948.24,577.15
9.8374,9.8374,-907.71,974.12,954.10,-908.20
9.8374,9.8374,897.95,973.63,939.94,898.93
9.8374,9.8374,988.77,973.63,960.45,989.75
9.8374,9.8374,973.14,973.63,972.17,973.63
9.8374,9.8374,988.28,990.23,-986.82,986.82
9.8374,9.8374,920.41,915.53,799.32,927.25
